
20120912,2128,+1000,Setup.coffee,running,6,
20120912,2128,+1000,Setup.coffee,succeeded,22,
20120912,2128,+1000,Given_if.gwt,running,2,
20120912,2128,+1000,Given_if.gwt,succeeded,17,
20120912,2128,+1000,When_if.gwt,running,1,
20120912,2128,+1000,When_if.gwt,succeeded,18,
20120912,2128,+1000,Then_if.gwt,running,1,
20120912,2128,+1000,Then_if.gwt,succeeded,26,
20120912,2128,+1000,Setup.coffee,running,3,
20120912,2128,+1000,Setup.coffee,succeeded,22,
20120912,2128,+1000,Given_ifFalse.gwt,running,2,
20120912,2128,+1000,Given_ifFalse.gwt,succeeded,18,
20120912,2128,+1000,When_ifFalse.gwt,running,1,
20120912,2128,+1000,When_ifFalse.gwt,succeeded,16,
20120912,2128,+1000,Then_ifFalse.gwt,running,1,
20120912,2128,+1000,Then_ifFalse.gwt,succeeded,17,
20120912,2128,+1000,Setup.coffee,running,3,
20120912,2128,+1000,Setup.coffee,succeeded,21,
20120912,2128,+1000,Given_ifElseTrue.gwt,running,1,
20120912,2128,+1000,Given_ifElseTrue.gwt,succeeded,15,
20120912,2128,+1000,When_ifElseTrue.gwt,running,1,
20120912,2128,+1000,When_ifElseTrue.gwt,succeeded,16,
20120912,2128,+1000,Then_ifElseTrue.gwt,running,0,
20120912,2128,+1000,Then_ifElseTrue.gwt,succeeded,15,
20120912,2128,+1000,Setup.coffee,running,2,
20120912,2128,+1000,Setup.coffee,succeeded,22,
20120912,2128,+1000,Given_ifElseFalse.gwt,running,2,
20120912,2128,+1000,Given_ifElseFalse.gwt,succeeded,26,
20120912,2128,+1000,When_ifElseFalse.gwt,running,1,
20120912,2128,+1000,When_ifElseFalse.gwt,succeeded,19,
20120912,2128,+1000,Then_ifElseFalse.gwt,running,1,
20120912,2128,+1000,Then_ifElseFalse.gwt,succeeded,20,
